date,open,high,low,close,adjClose,volume
Thu Feb 04 2021,3216.050049,3237.850098,3176,3188.449951,2974.38916,2057261
Fri Feb 05 2021,3198.949951,3205.850098,3129,3157.949951,2945.936035,2366135
Mon Feb 08 2021,3189.5,3226,3155.149902,3214.100098,2998.317383,2526592
Tue Feb 09 2021,3195,3245.800049,3164,3176.899902,2963.614746,2658751
Wed Feb 10 2021,3185,3219.399902,3157.300049,3213.300049,2997.571045,2127983
Thu Feb 11 2021,3215,3219.300049,3185.050049,3206,2990.760498,1165882
Fri Feb 12 2021,3184.199951,3245.5,3182,3190.800049,2976.581299,2777404
Mon Feb 15 2021,3209,3209,3131.550049,3139.850098,2929.052002,2630853
Tue Feb 16 2021,3150,3167.649902,3100,3108.800049,2900.086426,3435770
Wed Feb 17 2021,3105.100098,3132.850098,3045.550049,3073.100098,2866.783447,3678426
Thu Feb 18 2021,3065,3097.899902,3031,3057.350098,2852.09082,4189909
Fri Feb 19 2021,3058,3087.149902,3016.149902,3071.850098,2865.616699,3725028
Mon Feb 22 2021,3096,3096,2943.149902,2958.449951,2759.830322,5366696
Tue Feb 23 2021,2970,3028,2968,2980.199951,2780.120361,3832829
Wed Feb 24 2021,2972,3003.350098,2921.149902,2948.100098,2750.174805,3774549
Thu Feb 25 2021,2974,3029.899902,2968.449951,2995.300049,2794.206543,4224073
Fri Feb 26 2021,2960,2972.350098,2880,2894.300049,2699.987061,5553153
Mon Mar 01 2021,2926,2965,2901.800049,2924.199951,2727.879639,3265871
Tue Mar 02 2021,2960,3025,2948,3006.350098,2804.514648,3306469
Wed Mar 03 2021,3035,3064,2996.899902,3059.100098,2853.723389,3509857
Thu Mar 04 2021,3023,3081.449951,3016.050049,3049.699951,2844.953857,3916760
Fri Mar 05 2021,3016.100098,3063.199951,2996.600098,3008.050049,2806.100586,3203686
Mon Mar 08 2021,3016,3033,2996,3006.949951,2805.074463,2003125
Tue Mar 09 2021,3006.949951,3066.899902,2992.100098,3050.949951,2846.120361,1942397
Wed Mar 10 2021,3075,3093.199951,3060,3070.949951,2864.778076,3053778
Fri Mar 12 2021,3075,3117,3041.350098,3057.949951,2852.650146,2938317
Mon Mar 15 2021,3041,3099,3041,3066.149902,2860.299805,3097083
Tue Mar 16 2021,3060,3141,3060,3110.050049,2901.252197,4894756
Wed Mar 17 2021,3105,3155,3085.300049,3112.949951,2903.95752,3838390
Thu Mar 18 2021,3125.949951,3146.449951,2987.050049,3036.5,2832.640625,3656306
Fri Mar 19 2021,3030,3099,3005,3050.199951,2845.42041,5776626
Mon Mar 22 2021,3048.699951,3139.449951,3018.649902,3129.649902,2919.536377,2821646
Tue Mar 23 2021,3140,3169,3122.850098,3142.600098,2931.617432,3305973
Wed Mar 24 2021,3111.199951,3152.300049,3111.149902,3121.100098,2911.561035,2207104
Thu Mar 25 2021,3112.199951,3130.850098,3050,3064.850098,2859.087158,3179786
Fri Mar 26 2021,3090.649902,3118,3043.050049,3066.800049,2860.906982,3697370
Tue Mar 30 2021,3083,3188.449951,3060.899902,3158.550049,2946.496338,4694008
Wed Mar 31 2021,3155,3205,3132,3177.850098,2964.500732,3530069
Thu Apr 01 2021,3191.100098,3215,3145,3165,2952.512939,4285076
Mon Apr 05 2021,3171,3263,3151,3238.899902,3021.451904,5317862
Tue Apr 06 2021,3275,3275,3230,3264.699951,3045.52002,2291562
Wed Apr 07 2021,3259,3277.550049,3234.800049,3271.399902,3051.770508,2491268
Thu Apr 08 2021,3270,3335,3266.050049,3317.350098,3094.635254,2578118
Fri Apr 09 2021,3354,3354.350098,3308,3322.25,3099.206055,2911129
Mon Apr 12 2021,3322.25,3338.100098,3213.199951,3246.550049,3028.588135,3791828
